StoreID,name,address,latitude,longitude,hours,runtime
Salvos,8757,Burleigh Heads,5/20 Kortum Drive<br>Burleigh Heads QLD 4220,-28.100919,153.4389183,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,0715,Burnie,5 Ladbrooke  Street<br>Burnie TAS 7320,-41.0536766,145.9062903,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8682,Burpengary,4/23-31 Progress Road<br>Burpengary QLD 4505,-27.1547851,152.9739872,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,939,Butler,01/08/24 Butler Boulevard<br>Butler WA 6036,-31.6390077,115.6942424,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Butler,"8 Butler Blvd, Butler, Australia",-31.6385822,115.6957945,"Mon-Sat: 9am-5pm
Sun: 12pm-4:30pm",2025-10-25 11:31:23
Salvos,612,Byford,Lot 15 Abernethy Road<br>Byford WA 6122,-32.2217089,116.0048645,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8621,Byron Bay,1 & 2/5 Banksia Drive<br>Byron Bay NSW 2481,-28.6364712,153.5857412,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Caloundra,"Shop 3, 28 Minchinton Street, Caloundra, Australia",-26.8042683,153.1323059,"Mon-Fri: 9am-3.30pm
Sat, Sun: 9am-1pm",2025-10-25 11:31:23
Salvos,908,Camberwell,529 Riversdale Road<br>Camberwell VIC 3124,-37.831387,145.058217,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8727,Camden,2/10-16 Argyle Street<br>Camden NSW 2570,-34.0536362,150.699251,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,535,Campbelltown,Shop 1-3/590 Lower North East Road<br>Campbelltown SA 5074,-34.8807586,138.6623929,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8740,Campbelltown,Unit 3 - 17 Blaxland Service Way<br>Campbeltown NSW 2560,-34.0538336,150.8203956,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,658,Canning Vale,2a/256 Bannister Road<br>Canning Vale WA 6155,-32.0711921,115.8928528,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,651,Cannington,1299 Albany Highway<br>Cannington WA 6107,-32.0154204,115.9283675,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Cannington,"1296 Albany Hwy, Cannington, Australia",-32.0145843,115.9300245,"Mon-Sat: 9:30am–4.30pm

Accepts small furniture items
Accepts furniture",2025-10-25 11:31:23
Salvos,8688,Capalaba,7/71 Redland Bay Road<br>Capalaba QLD 4157,-27.5271278,153.1913679,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8634,Cardiff,290 Main Road<br>Cardiff NSW 2285,-32.939935,151.659307,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,5026,Carindale,202 Gallipoli Road<br>Carina Heights QLD 4152,-27.5055097,153.0908069,"['Monday: Closed', 'Tuesday: 08:00:00 to 13:30:00', 'Wednesday: 08:00:00 to 13:30:00', 'Thursday: 08:00:00 to 13:30:00', 'Friday: 08:00:00 to 13:30:00', 'Saturday: 08:00:00 to 13:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,913,Carlton,747 Nicholson Street<br>Carlton VIC 3053,-37.7818282,144.9775758,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,914,Carnegie,154 Koornang Road<br>Carnegie VIC 3163,-37.889138,145.05728,"['Monday: 09:30:00 to 17:30:00', 'Tuesday: 09:30:00 to 17:30:00', 'Wednesday: 09:30:00 to 17:30:00', 'Thursday: 09:30:00 to 17:30:00', 'Friday: 09:30:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,405,Carrum Downs,05 Amayla Crescent<br>Carrum Downs VIC 3201,-38.1059656,145.1652653,"['Monday: Closed', 'Tuesday: 10:00:00 to 17:00:00', 'Wednesday: 10:00:00 to 17:00:00', 'Thursday: 10:00:00 to 17:00:00', 'Friday: 10:00:00 to 17:00:00', 'Saturday: 10:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8717,Carseldine,1925 Gympie Rd<br>Geebung QLD 4034,-27.3318545,153.0087792,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8658,Casino,122 Walker  Street<br>Casino NSW 2470,-28.8607519,153.0486402,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,5317,Castlemaine,46 Forest Street<br>Castlemaine VIC 3450,-37.0672317,144.2163257,"['Monday: 10:00:00 to 16:00:00', 'Tuesday: 10:00:00 to 16:00:00', 'Wednesday: 10:00:00 to 16:00:00', 'Thursday: 10:00:00 to 16:00:00', 'Friday: 10:00:00 to 16:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,941,Casuarina,23/13 Scaturchio Street<br>Casuarina NT 0810,-12.3729256,130.8815711,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8636,Cessnock,50 Vincent St<br>Cessnock NSW 2325,-32.8346188,151.3547156,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 14:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,698,Champion Lakes,"2/105 Champion Drive, Kelmscott<br>Champion Lakes WA 6111",,,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8623,Charlestown,2/219 Pacific Highway<br>Charlestown NSW 2290,-32.9609348,151.6958008,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8618,Chatswood,Shop 1/1  Spring Street<br>Chatswood NSW 2067,-33.7970903,151.1853391,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,323,Chelsea,407 Nepean Highway<br>Chelsea VIC 3196,-38.0524949,145.1159745,"['Monday: 09:30:00 to 17:30:00', 'Tuesday: 09:30:00 to 17:30:00', 'Wednesday: 09:30:00 to 17:30:00', 'Thursday: 09:30:00 to 17:30:00', 'Friday: 09:30:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,458,Chelsea Heights,2/1-5 Hartwood Crescent<br>Chelsea Heights VIC 3196,-38.035444,145.1359,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,410,Cheltenham,1216 Nepean Highway<br>Cheltenham VIC 3192,-37.963495,145.055732,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Chermside,"755 Gympie Road, Chermside, Australia",-27.3889791,153.0317501,"Mon-Fri: 9am-4.30pm
Sat: 10am-3pm
Sun: closed",2025-10-25 11:31:23
Salvos,8749,Chester Hill,159 Priam Road<br>Chester Hill NSW 2162,-33.8823105,151.0004269,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Christies Beach,"19-23 Beach Rd, Christies Beach, Australia",-35.1393571,138.4735732,"Mon-Sat: 9am-5pm
Sun: 11am-3pm",2025-10-25 11:31:23
Salvos,700,Clarkson,Unit 15/61 Key Largo Drive<br>Clarkson WA 6030,-31.6922868,115.7203638,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Clarkson (Ocean Keys),"Shop 4a/35 Ocean Keys Boulevard, Clarkson, Australia",-31.6906707,115.7380776,"Mon-Fri: 9am-4.30pm
Sat: 9am-4pm
Sun: 11am-3pm",2025-10-25 11:31:23
Save The Children,,Cleveland,"Shop 1, 133 Queen Street, Cleveland, Australia",-27.5286155,153.2786863,"Mon-Fri: 9am-4pm
Sat: 9am-2pm
Sun: 9am-2pm",2025-10-25 11:31:23
Salvos,8691,Cleveland,T3/45-49 Shore Street West<br>Cleveland QLD 4163,-27.5245214,153.2569723,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8714,Clifford Gardens,Shop U001 100 – 124  Anzac  Avenue<br>Newtown QLD 4305,-27.5648751,151.9323604,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,327,Clyde North,"8&9, 51S Hamersley Drive Drive<br>Clyde North VIC 3978",-38.0890948,145.3304833,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8665,Coffs Harbour,224 Harbour Drive<br>Coffs Harbour NSW 2450,-30.2986744,153.1172418,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,352,Colac,100 Bromfield  Street<br>Colac VIC 3250,-38.3409691,143.5889617,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,5777,Cooloongup,1-7 Willmott Drive<br>Cooloongup WA 6168,-32.29978871,115.7460099,"['Monday: Closed', 'Tuesday: 09:00:00 to 13:00:00', 'Wednesday: 09:00:00 to 13:00:00', 'Thursday: Closed', 'Friday: 09:00:00 to 13:00:00', 'Saturday: Closed', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8932,Cooma,31-37 Vale Street<br>Cooma NSW 2630,-36.2350183,149.1238419,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8643,Cootamundra ,74 Hovell Street<br>Cootamundra NSW 2590,-34.6390403,148.031985,"['Monday: 09:30:00 to 17:00:00', 'Tuesday: 09:30:00 to 17:00:00', 'Wednesday: 09:30:00 to 17:00:00', 'Thursday: 09:30:00 to 17:00:00', 'Friday: 09:30:00 to 17:00:00', 'Saturday: 10:00:00 to 15:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,449,Cowes, 2/144 Thompson  Avenue<br>Cowes VIC 3922,-38.4552426,145.2392858,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,600,Craigie,Shop 12/15 Perilya Road<br>Craigie WA 6025,-31.7842667,115.7666724,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,416,Cranbourne North,10a/350 Gippsland Highway<br>Cranbourne North VIC 3977,-38.087875,145.280607,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,537,Croydon,8/449 Port Road<br>Croydon SA 5008,-34.8981829,138.5628534,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Croydon ,"449 Port Road, Croydon, Australia",-34.8981462,138.5628021,"Mon-Sat: 9am-5pm
Sun: 11-4pm",2025-10-25 11:31:23
Save The Children,,Dandenong,"119–123 Lonsdale Street, Dandenong, Australia",-37.9941549,145.2155298,"Mon-Fri: 9am–5pm
Sat: 10am-4pm
Sun: closed (Trading Sundays 10-4pm)
(Accepts furniture)",2025-10-25 11:31:23
Salvos,402,Dandenong,1/111-115 Lonsdale Street<br>Dandenong VIC 3175,-37.9946172,145.2159944,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8674,Dapto,2/78-80 Prince Edward Drive<br>Dapto NSW 2530,-34.4894098,150.7979735,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,576,Darlington,1507 Main S Road<br>Darlington SA 5047,-35.0286448,138.5574814,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 19:00:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,806,Daylesford,Shop 1 & 2 22-24 Howe Street<br>Daylesford VIC 3460,-37.340714,144.144493,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Dee Why,"683 Pittwater Road, Dee Why, Australia",-33.7537144,151.2852738,"Mon-Fri: 9am-4pm
Sat: 10am-3pm
Sun: Closed",2025-10-25 11:31:23
Salvos,112,Deer Park,2 Westwood  Drive<br>Deer Park VIC 3023,-37.7614533,144.673765,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8922,Deeragun,14 Deeragun Road<br>Deeragun QLD 4818,-19.2483333,146.678797,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 08:30:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,5438,Delacombe,307 Smythes Road<br>Delacombe VIC 3356,-37.5909198,143.8054751,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,762,Deloraine,65 Emu Bay Road<br>Deloraine TAS 7304,-41.524265,146.653476,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,107,Deniliquin,354-356 CRESSY STREET<br>Deniliquin NSW 2710,-35.5282807,144.9617789,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 13:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,714,Derrimut,"7/20 Mt Derrimut Rd, Derrimut Shopping Village<br>Derrimut VIC 3030",-37.784079,144.7724505,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,766,Devonport,05/09/24 Stewart Street<br>Devonport TAS 7310,-41.1804229,146.3622719,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 10:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,Dianella (bookshop),"Dianella Plaza, 366 Grand Prom, Dianella, Australia",-31.8958573,115.8718919,"Mon-Sat: 10am-3pm
Sun: closed",2025-10-25 11:31:23
Salvos,8713,Domain Central,"Shop G30B, 103 Duckworth Street<br>Garbutt QLD 4814",-19.2764848,146.7562869,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,460,Dromana," Shop 13A, Dromana Hubs Shopping Centre, 217 Point Nepean Road<br>Dromana VIC 3936",-38.3328281,144.965151,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,459,Drouin,131-133 Princes Way<br>Drouin VIC 3818,-38.1348623,145.854901,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,703,Drysdale,Shop 2-4/ 22 Hancock Street<br>Drysdale VIC 3222,-38.1719975,144.5700447,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8826,Dubbo,34 Talbragar Street<br>Dubbo NSW 2830,-32.2446603,148.6004143,"['Monday: 09:00:00 to 17:00:00', 'Tuesday: 09:00:00 to 17:00:00', 'Wednesday: 09:00:00 to 17:00:00', 'Thursday: 09:00:00 to 17:00:00', 'Friday: 09:00:00 to 17:00:00', 'Saturday: 09:00:00 to 16:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,8745,Dural,15/829 Old Northern Road<br>Dural NSW 2158,-33.6951167,151.0305492,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:30:00', 'Sunday: Closed']",2025-10-25 11:31:23
Salvos,309,East Doncaster,916C Doncaster Road<br>East Doncaster VIC 3109,-37.788148,145.150309,"['Monday: 09:00:00 to 17:30:00', 'Tuesday: 09:00:00 to 17:30:00', 'Wednesday: 09:00:00 to 17:30:00', 'Thursday: 09:00:00 to 17:30:00', 'Friday: 09:00:00 to 17:30:00', 'Saturday: 09:00:00 to 17:00:00', 'Sunday: Closed']",2025-10-25 11:31:23
Save The Children,,East Victoria Park,"911 Albany Highway, East Victoria Park, Australia",-31.9874673,115.9047551,"Mon, Tues, Thurs and Fri: 9:30am-4pm
Weds, Sat and Sun: Closed",2025-10-25 11:31:23
